Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,date,Time
2021-02-16 00:00:00-05:00,90.29000091552734,90.33399963378906,90.28099822998048,90.30500030517578,0.0,0.0,0.0,2021-02-16 05:00:00,1613451600000
2021-02-16 01:00:00-05:00,90.30599975585938,90.3290023803711,90.29299926757812,90.29499816894533,0.0,0.0,0.0,2021-02-16 06:00:00,1613455200000
2021-02-16 02:00:00-05:00,90.29499816894533,90.375,90.2770004272461,90.36299896240234,0.0,0.0,0.0,2021-02-16 07:00:00,1613458800000
2021-02-16 03:00:00-05:00,90.36199951171876,90.36900329589844,90.20500183105467,90.21800231933594,0.0,0.0,0.0,2021-02-16 08:00:00,1613462400000
2021-02-16 04:00:00-05:00,90.21800231933594,90.2699966430664,90.2020034790039,90.22000122070312,0.0,0.0,0.0,2021-02-16 09:00:00,1613466000000
2021-02-16 05:00:00-05:00,90.22200012207033,90.23899841308594,90.1240005493164,90.1520004272461,0.0,0.0,0.0,2021-02-16 10:00:00,1613469600000
2021-02-16 06:00:00-05:00,90.1510009765625,90.1709976196289,90.11799621582033,90.16899871826172,0.0,0.0,0.0,2021-02-16 11:00:00,1613473200000
2021-02-16 07:00:00-05:00,90.16799926757812,90.27999877929688,90.14199829101562,90.26799774169922,0.0,0.0,0.0,2021-02-16 12:00:00,1613476800000
2021-02-16 08:00:00-05:00,90.26799774169922,90.56099700927734,90.26499938964844,90.54900360107422,0.0,0.0,0.0,2021-02-16 13:00:00,1613480400000
2021-02-16 09:00:00-05:00,90.5479965209961,90.63899993896484,90.50399780273438,90.62799835205078,0.0,0.0,0.0,2021-02-16 14:00:00,1613484000000
2021-02-16 10:00:00-05:00,90.62999725341795,90.62999725341795,90.447998046875,90.4520034790039,0.0,0.0,0.0,2021-02-16 15:00:00,1613487600000
2021-02-16 11:00:00-05:00,90.45500183105467,90.572998046875,90.4280014038086,90.56300354003906,0.0,0.0,0.0,2021-02-16 16:00:00,1613491200000
2021-02-16 12:00:00-05:00,90.56300354003906,90.59700012207033,90.5469970703125,90.5510025024414,0.0,0.0,0.0,2021-02-16 17:00:00,1613494800000
2021-02-16 13:00:00-05:00,90.5500030517578,90.56300354003906,90.4980010986328,90.5250015258789,0.0,0.0,0.0,2021-02-16 18:00:00,1613498400000
2021-02-16 14:00:00-05:00,90.5250015258789,90.5500030517578,90.50700378417967,90.50900268554688,0.0,0.0,0.0,2021-02-16 19:00:00,1613502000000
2021-02-16 15:00:00-05:00,90.51000213623048,90.5469970703125,90.4980010986328,90.53700256347656,0.0,0.0,0.0,2021-02-16 20:00:00,1613505600000
2021-02-16 16:00:00-05:00,90.53500366210938,90.60299682617188,90.53099822998048,90.58699798583984,0.0,0.0,0.0,2021-02-16 21:00:00,1613509200000
2021-02-16 17:00:00-05:00,90.58699798583984,90.61699676513672,90.55799865722656,90.60800170898438,0.0,0.0,0.0,2021-02-16 22:00:00,1613512800000
2021-02-16 18:00:00-05:00,90.61000061035156,90.64800262451172,90.5979995727539,90.63999938964844,0.0,0.0,0.0,2021-02-16 23:00:00,1613516400000
2021-02-16 19:00:00-05:00,90.71099853515624,90.74299621582033,90.70800018310548,90.72799682617188,0.0,0.0,0.0,2021-02-17 00:00:00,1613520000000
2021-02-16 20:00:00-05:00,90.72699737548828,90.76499938964844,90.66600036621094,90.68599700927734,0.0,0.0,0.0,2021-02-17 01:00:00,1613523600000
2021-02-16 21:00:00-05:00,90.68299865722656,90.69200134277344,90.63300323486328,90.64900207519533,0.0,0.0,0.0,2021-02-17 02:00:00,1613527200000
2021-02-16 22:00:00-05:00,90.6510009765625,90.71199798583984,90.6449966430664,90.6750030517578,0.0,0.0,0.0,2021-02-17 03:00:00,1613530800000
2021-02-16 23:00:00-05:00,90.6750030517578,90.68199920654295,90.63400268554688,90.64600372314452,0.0,0.0,0.0,2021-02-17 04:00:00,1613534400000
2021-02-17 00:00:00-05:00,90.64299774169922,90.65299987792967,90.61699676513672,90.63899993896484,0.0,0.0,0.0,2021-02-17 05:00:00,1613538000000
2021-02-17 01:00:00-05:00,90.63999938964844,90.70700073242188,90.63700103759766,90.68800354003906,0.0,0.0,0.0,2021-02-17 06:00:00,1613541600000
2021-02-17 02:00:00-05:00,90.68599700927734,90.8000030517578,90.68399810791016,90.7760009765625,0.0,0.0,0.0,2021-02-17 07:00:00,1613545200000
2021-02-17 03:00:00-05:00,90.7760009765625,90.81400299072266,90.72000122070312,90.7249984741211,0.0,0.0,0.0,2021-02-17 08:00:00,1613548800000
2021-02-17 04:00:00-05:00,90.7249984741211,90.84100341796876,90.68199920654295,90.78700256347656,0.0,0.0,0.0,2021-02-17 09:00:00,1613552400000
2021-02-17 05:00:00-05:00,90.78700256347656,90.84200286865234,90.78700256347656,90.79299926757812,0.0,0.0,0.0,2021-02-17 10:00:00,1613556000000
2021-02-17 06:00:00-05:00,90.79399871826172,90.86799621582033,90.79100036621094,90.84200286865234,0.0,0.0,0.0,2021-02-17 11:00:00,1613559600000
2021-02-17 07:00:00-05:00,90.84200286865234,90.8769989013672,90.802001953125,90.81700134277344,0.0,0.0,0.0,2021-02-17 12:00:00,1613563200000
2021-02-17 08:00:00-05:00,90.81700134277344,91.02999877929688,90.8040008544922,91.01000213623048,0.0,0.0,0.0,2021-02-17 13:00:00,1613566800000
2021-02-17 09:00:00-05:00,91.01100158691406,91.03700256347656,90.9209976196289,90.95999908447266,0.0,0.0,0.0,2021-02-17 14:00:00,1613570400000
2021-02-17 10:00:00-05:00,90.95999908447266,91.052001953125,90.9520034790039,90.99400329589844,0.0,0.0,0.0,2021-02-17 15:00:00,1613574000000
2021-02-17 11:00:00-05:00,90.99500274658205,91.05599975585938,90.94100189208984,90.9459991455078,0.0,0.0,0.0,2021-02-17 16:00:00,1613577600000
2021-02-17 12:00:00-05:00,90.94499969482422,90.95500183105467,90.89099884033205,90.9020004272461,0.0,0.0,0.0,2021-02-17 17:00:00,1613581200000
2021-02-17 13:00:00-05:00,90.90299987792967,90.96600341796876,90.9000015258789,90.9469985961914,0.0,0.0,0.0,2021-02-17 18:00:00,1613584800000
2021-02-17 14:00:00-05:00,90.9459991455078,90.96900177001952,90.93099975585938,90.95099639892578,0.0,0.0,0.0,2021-02-17 19:00:00,1613588400000
2021-02-17 15:00:00-05:00,90.9499969482422,90.9530029296875,90.90799713134766,90.91600036621094,0.0,0.0,0.0,2021-02-17 20:00:00,1613592000000
2021-02-17 16:00:00-05:00,90.91600036621094,90.927001953125,90.91300201416016,90.9229965209961,0.0,0.0,0.0,2021-02-17 21:00:00,1613595600000
2021-02-17 17:00:00-05:00,90.93099975585938,90.93099975585938,90.90299987792967,90.91400146484376,0.0,0.0,0.0,2021-02-17 22:00:00,1613599200000
2021-02-17 18:00:00-05:00,90.91300201416016,90.9209976196289,90.91300201416016,90.91899871826172,0.0,0.0,0.0,2021-02-17 23:00:00,1613602800000
2021-02-17 19:00:00-05:00,90.9000015258789,90.9000015258789,90.84600067138672,90.8560028076172,0.0,0.0,0.0,2021-02-18 00:00:00,1613606400000
2021-02-17 20:00:00-05:00,90.8550033569336,90.91699981689452,90.84700012207033,90.8939971923828,0.0,0.0,0.0,2021-02-18 01:00:00,1613610000000
2021-02-17 21:00:00-05:00,90.89299774169922,90.93900299072266,90.89299774169922,90.90299987792967,0.0,0.0,0.0,2021-02-18 02:00:00,1613613600000
2021-02-17 22:00:00-05:00,90.90299987792967,90.96800231933594,90.8939971923828,90.95999908447266,0.0,0.0,0.0,2021-02-18 03:00:00,1613617200000
2021-02-17 23:00:00-05:00,90.95999908447266,90.96499633789062,90.93299865722656,90.9530029296875,0.0,0.0,0.0,2021-02-18 04:00:00,1613620800000
2021-02-18 00:00:00-05:00,90.95600128173828,90.95600128173828,90.90599822998048,90.90699768066406,0.0,0.0,0.0,2021-02-18 05:00:00,1613624400000
2021-02-18 01:00:00-05:00,90.90799713134766,90.94000244140624,90.90799713134766,90.91600036621094,0.0,0.0,0.0,2021-02-18 06:00:00,1613628000000
2021-02-18 02:00:00-05:00,90.91600036621094,90.9810028076172,90.87000274658205,90.88899993896484,0.0,0.0,0.0,2021-02-18 07:00:00,1613631600000
2021-02-18 03:00:00-05:00,90.88899993896484,90.90299987792967,90.71499633789062,90.72100067138672,0.0,0.0,0.0,2021-02-18 08:00:00,1613635200000
2021-02-18 04:00:00-05:00,90.72100067138672,90.76399993896484,90.68699645996094,90.68900299072266,0.0,0.0,0.0,2021-02-18 09:00:00,1613638800000
2021-02-18 05:00:00-05:00,90.69000244140624,90.75900268554688,90.69000244140624,90.73600006103516,0.0,0.0,0.0,2021-02-18 10:00:00,1613642400000
2021-02-18 06:00:00-05:00,90.73500061035156,90.7519989013672,90.66999816894533,90.68299865722656,0.0,0.0,0.0,2021-02-18 11:00:00,1613646000000
2021-02-18 07:00:00-05:00,90.68499755859376,90.75,90.58399963378906,90.6439971923828,0.0,0.0,0.0,2021-02-18 12:00:00,1613649600000
2021-02-18 08:00:00-05:00,90.6439971923828,90.65799713134766,90.55500030517578,90.58699798583984,0.0,0.0,0.0,2021-02-18 13:00:00,1613653200000
2021-02-18 09:00:00-05:00,90.58599853515624,90.73600006103516,90.5780029296875,90.70999908447266,0.0,0.0,0.0,2021-02-18 14:00:00,1613656800000
2021-02-18 10:00:00-05:00,90.70999908447266,90.7959976196289,90.6500015258789,90.71900177001952,0.0,0.0,0.0,2021-02-18 15:00:00,1613660400000
2021-02-18 11:00:00-05:00,90.7300033569336,90.73200225830078,90.64600372314452,90.66999816894533,0.0,0.0,0.0,2021-02-18 16:00:00,1613664000000
2021-02-18 12:00:00-05:00,90.6709976196289,90.68299865722656,90.6230010986328,90.62999725341795,0.0,0.0,0.0,2021-02-18 17:00:00,1613667600000
2021-02-18 13:00:00-05:00,90.63099670410156,90.6510009765625,90.6050033569336,90.64299774169922,0.0,0.0,0.0,2021-02-18 18:00:00,1613671200000
2021-02-18 14:00:00-05:00,90.64299774169922,90.6439971923828,90.58100128173828,90.59200286865234,0.0,0.0,0.0,2021-02-18 19:00:00,1613674800000
2021-02-18 15:00:00-05:00,90.59300231933594,90.5989990234375,90.5459976196289,90.55899810791016,0.0,0.0,0.0,2021-02-18 20:00:00,1613678400000
2021-02-18 16:00:00-05:00,90.55799865722656,90.56500244140624,90.54100036621094,90.55799865722656,0.0,0.0,0.0,2021-02-18 21:00:00,1613682000000
2021-02-18 17:00:00-05:00,90.55899810791016,90.58799743652344,90.55899810791016,90.5749969482422,0.0,0.0,0.0,2021-02-18 22:00:00,1613685600000
2021-02-18 18:00:00-05:00,90.5749969482422,90.5749969482422,90.5510025024414,90.5540008544922,0.0,0.0,0.0,2021-02-18 23:00:00,1613689200000
2021-02-18 19:00:00-05:00,90.56999969482422,90.5790023803711,90.52799987792967,90.52799987792967,0.0,0.0,0.0,2021-02-19 00:00:00,1613692800000
2021-02-18 20:00:00-05:00,90.52999877929688,90.61599731445312,90.5260009765625,90.60700225830078,0.0,0.0,0.0,2021-02-19 01:00:00,1613696400000
2021-02-18 21:00:00-05:00,90.60700225830078,90.65299987792967,90.6050033569336,90.625,0.0,0.0,0.0,2021-02-19 02:00:00,1613700000000
2021-02-18 22:00:00-05:00,90.625,90.64700317382812,90.6240005493164,90.64199829101562,0.0,0.0,0.0,2021-02-19 03:00:00,1613703600000
2021-02-18 23:00:00-05:00,90.64299774169922,90.64600372314452,90.58200073242188,90.58300018310548,0.0,0.0,0.0,2021-02-19 04:00:00,1613707200000
2021-02-19 00:00:00-05:00,90.572998046875,90.58100128173828,90.54199981689452,90.552001953125,0.0,0.0,0.0,2021-02-19 05:00:00,1613710800000
2021-02-19 01:00:00-05:00,90.552001953125,90.55999755859376,90.51300048828124,90.5469970703125,0.0,0.0,0.0,2021-02-19 06:00:00,1613714400000
2021-02-19 02:00:00-05:00,90.5469970703125,90.58599853515624,90.44200134277344,90.46700286865234,0.0,0.0,0.0,2021-02-19 07:00:00,1613718000000
2021-02-19 03:00:00-05:00,90.46600341796876,90.4749984741211,90.28800201416016,90.2979965209961,0.0,0.0,0.0,2021-02-19 08:00:00,1613721600000
2021-02-19 04:00:00-05:00,90.2969970703125,90.33399963378906,90.24600219726562,90.302001953125,0.0,0.0,0.0,2021-02-19 09:00:00,1613725200000
2021-02-19 05:00:00-05:00,90.302001953125,90.3290023803711,90.2239990234375,90.2249984741211,0.0,0.0,0.0,2021-02-19 10:00:00,1613728800000
2021-02-19 06:00:00-05:00,90.2249984741211,90.28900146484376,90.22100067138672,90.25900268554688,0.0,0.0,0.0,2021-02-19 11:00:00,1613732400000
2021-02-19 07:00:00-05:00,90.25900268554688,90.28500366210938,90.22000122070312,90.2249984741211,0.0,0.0,0.0,2021-02-19 12:00:00,1613736000000
2021-02-19 08:00:00-05:00,90.2249984741211,90.28600311279295,90.177001953125,90.2519989013672,0.0,0.0,0.0,2021-02-19 13:00:00,1613739600000
2021-02-19 09:00:00-05:00,90.2519989013672,90.36000061035156,90.2480010986328,90.2979965209961,0.0,0.0,0.0,2021-02-19 14:00:00,1613743200000
2021-02-19 10:00:00-05:00,90.2979965209961,90.35399627685548,90.27400207519533,90.3030014038086,0.0,0.0,0.0,2021-02-19 15:00:00,1613746800000
2021-02-19 11:00:00-05:00,90.3030014038086,90.33599853515624,90.21900177001952,90.24600219726562,0.0,0.0,0.0,2021-02-19 16:00:00,1613750400000
2021-02-19 12:00:00-05:00,90.24600219726562,90.34300231933594,90.23999786376952,90.28399658203124,0.0,0.0,0.0,2021-02-19 17:00:00,1613754000000
2021-02-19 13:00:00-05:00,90.28600311279295,90.4250030517578,90.28600311279295,90.39099884033205,0.0,0.0,0.0,2021-02-19 18:00:00,1613757600000
2021-02-19 14:00:00-05:00,90.39099884033205,90.39800262451172,90.36000061035156,90.36399841308594,0.0,0.0,0.0,2021-02-19 19:00:00,1613761200000
2021-02-19 15:00:00-05:00,90.36399841308594,90.37000274658205,90.33300018310548,90.36299896240234,0.0,0.0,0.0,2021-02-19 20:00:00,1613764800000
2021-02-19 16:00:00-05:00,90.36299896240234,90.3740005493164,90.33999633789062,90.33999633789062,0.0,0.0,0.0,2021-02-19 21:00:00,1613768400000
2021-02-21 17:00:00-05:00,90.33999633789062,90.33999633789062,90.33999633789062,90.33999633789062,0.0,0.0,0.0,2021-02-21 22:00:00,1613944800000
2021-02-21 18:00:00-05:00,90.322998046875,90.37799835205078,90.27400207519533,90.2959976196289,0.0,0.0,0.0,2021-02-21 23:00:00,1613948400000
2021-02-21 19:00:00-05:00,90.2969970703125,90.322998046875,90.24199676513672,90.28500366210938,0.0,0.0,0.0,2021-02-22 00:00:00,1613952000000
2021-02-21 20:00:00-05:00,90.28500366210938,90.28600311279295,90.20999908447266,90.27999877929688,0.0,0.0,0.0,2021-02-22 01:00:00,1613955600000
