Time,Open,High,Low,Close,Volume,date
1672531200000,1196.21,1196.22,1195.53,1196.14,64.8980707,2023-01-01 00:00:00
1672531500000,1196.22,1196.51,1195.06,1195.3,65.4075487,2023-01-01 00:05:00
1672531800000,1195.3,1195.65,1194.56,1194.56,53.8415613,2023-01-01 00:10:00
1672532100000,1194.41,1195.98,1194.31,1195.88,31.5160249,2023-01-01 00:15:00
1672532400000,1195.87,1196.41,1195.87,1195.98,13.7231623,2023-01-01 00:20:00
1672532700000,1195.99,1196.76,1195.98,1196.58,5.482673,2023-01-01 00:25:00
1672533000000,1196.59,1196.59,1193.61,1193.85,82.6178843,2023-01-01 00:30:00
1672533300000,1194.31,1194.35,1192.91,1194.23,70.2537414,2023-01-01 00:35:00
1672533600000,1194.08,1194.18,1193.02,1193.57,184.389476,2023-01-01 00:40:00
1672533900000,1193.52,1195.06,1193.52,1194.64,45.5784917,2023-01-01 00:45:00
1672534200000,1194.63,1195.19,1194.06,1194.94,19.414497,2023-01-01 00:50:00
1672534500000,1194.8,1195.14,1194.1,1194.1,12.5514788,2023-01-01 00:55:00
1672534800000,1194.05,1194.86,1193.95,1194.2,62.6870528,2023-01-01 01:00:00
1672535100000,1194.08,1195.65,1194.07,1195.65,35.5901678,2023-01-01 01:05:00
1672535400000,1195.64,1195.71,1195.39,1195.4,27.7308132,2023-01-01 01:10:00
1672535700000,1195.41,1195.59,1195.35,1195.45,3.2312464,2023-01-01 01:15:00
1672536000000,1195.44,1195.72,1195.08,1195.72,8.6569902,2023-01-01 01:20:00
1672536300000,1195.42,1195.53,1195.25,1195.49,4.3036888,2023-01-01 01:25:00
1672536600000,1195.49,1195.49,1195.2,1195.21,23.5638276,2023-01-01 01:30:00
1672536900000,1195.21,1195.56,1194.85,1194.85,11.7651069,2023-01-01 01:35:00
1672537200000,1194.85,1195.4,1194.85,1195.11,20.3811039,2023-01-01 01:40:00
1672537500000,1194.94,1195.7,1194.93,1195.7,74.7256647,2023-01-01 01:45:00
1672537800000,1195.7,1195.87,1195.33,1195.4,16.0301279,2023-01-01 01:50:00
1672538100000,1195.39,1196.46,1195.39,1196.01,20.4958607,2023-01-01 01:55:00
1672538400000,1196.0,1196.01,1194.14,1194.26,319.6579139,2023-01-01 02:00:00
1672538700000,1194.26,1194.31,1194.26,1194.3,5.2761482,2023-01-01 02:05:00
1672539000000,1194.31,1195.42,1194.16,1195.06,32.7628178,2023-01-01 02:10:00
1672539300000,1195.32,1195.34,1195.1,1195.32,6.3736693,2023-01-01 02:15:00
1672539600000,1195.51,1195.6,1195.19,1195.41,19.2241326,2023-01-01 02:20:00
1672539900000,1195.41,1196.13,1195.31,1196.13,22.4200585,2023-01-01 02:25:00
1672540200000,1196.13,1196.65,1195.84,1196.65,18.4055405,2023-01-01 02:30:00
1672540500000,1196.66,1196.75,1195.98,1195.98,31.9451169,2023-01-01 02:35:00
1672540800000,1195.98,1195.98,1195.43,1195.44,8.1303781,2023-01-01 02:40:00
1672541100000,1195.43,1195.74,1195.33,1195.74,6.179447,2023-01-01 02:45:00
1672541400000,1195.74,1195.74,1195.65,1195.65,13.5032977,2023-01-01 02:50:00
1672541700000,1195.52,1195.52,1195.39,1195.45,3.9571121,2023-01-01 02:55:00
1672542000000,1195.46,1195.46,1192.44,1193.09,336.74795218,2023-01-01 03:00:00
1672542300000,1192.92,1193.36,1192.73,1193.36,55.9495027,2023-01-01 03:05:00
1672542600000,1193.35,1193.36,1193.11,1193.17,81.6472414,2023-01-01 03:10:00
1672542900000,1193.14,1193.14,1191.54,1191.8,99.0603676,2023-01-01 03:15:00
1672543200000,1192.03,1193.37,1192.03,1193.37,65.1785242,2023-01-01 03:20:00
1672543500000,1193.17,1193.3,1193.17,1193.26,12.7122924,2023-01-01 03:25:00
1672543800000,1193.26,1193.49,1193.2,1193.48,22.7187058,2023-01-01 03:30:00
1672544100000,1193.41,1193.79,1193.41,1193.79,45.4788455,2023-01-01 03:35:00
1672544400000,1193.88,1194.08,1193.61,1194.06,60.2870989,2023-01-01 03:40:00
1672544700000,1194.07,1194.07,1193.83,1193.94,37.3827109,2023-01-01 03:45:00
1672545000000,1194.07,1194.38,1193.82,1194.38,10.5888162,2023-01-01 03:50:00
1672545300000,1194.43,1194.43,1194.06,1194.07,12.060228,2023-01-01 03:55:00
1672545600000,1194.07,1194.07,1193.51,1193.97,15.8701759,2023-01-01 04:00:00
1672545900000,1193.96,1193.96,1192.93,1192.93,149.3223172,2023-01-01 04:05:00
1672546200000,1192.94,1193.31,1192.68,1192.75,15.5778027,2023-01-01 04:10:00
1672546500000,1192.76,1192.99,1192.44,1192.44,19.1146343,2023-01-01 04:15:00
1672546800000,1192.71,1192.84,1191.2,1192.22,135.6962748,2023-01-01 04:20:00
1672547100000,1192.34,1192.87,1192.26,1192.26,36.7519099,2023-01-01 04:25:00
1672547400000,1192.13,1192.28,1192.12,1192.28,5.6696527,2023-01-01 04:30:00
1672547700000,1192.28,1192.95,1192.28,1192.95,29.8680452,2023-01-01 04:35:00
1672548000000,1192.94,1192.94,1191.96,1192.06,19.3848949,2023-01-01 04:40:00
1672548300000,1192.06,1192.33,1192.06,1192.32,30.9230935,2023-01-01 04:45:00
1672548600000,1192.33,1193.0,1192.28,1192.54,22.6591076,2023-01-01 04:50:00
1672548900000,1192.54,1192.97,1192.08,1192.97,31.0583687,2023-01-01 04:55:00
1672549200000,1192.97,1193.4,1192.92,1193.39,10.6296548,2023-01-01 05:00:00
1672549500000,1193.4,1193.62,1193.18,1193.18,10.5712542,2023-01-01 05:05:00
1672549800000,1193.18,1193.32,1192.95,1193.31,5.7280004,2023-01-01 05:10:00
1672550100000,1193.32,1193.71,1193.32,1193.32,3.7203744,2023-01-01 05:15:00
1672550400000,1193.32,1193.59,1193.31,1193.59,7.1285211,2023-01-01 05:20:00
1672550700000,1193.67,1194.33,1193.67,1194.19,30.0489905,2023-01-01 05:25:00
1672551000000,1194.2,1194.2,1193.71,1193.95,22.503562,2023-01-01 05:30:00
